account_id,city,state,bfpo_no,postcode,country,total_gifts_amount,last_gift_date,gifts_past_18m
001PY00000ffBNkYAM,Hunter,NY,,,United States,60.0,2021-02-03,0.0
001PY00000ffBNmYAM,Cobleskill,NY,,,United States,142.39,2025-06-23,1.0
001PY00000ffBNtYAM,,NY,,,United States,130.0,2025-02-24,1.0
001PY00000ffBNxYAM,Yorktown Heights,NY,,,United States,28.0,2020-12-02,0.0
001PY00000ffBRRYA2,White Plains,NY,,,United States,175.0,2022-12-30,0.0
001PY00000ffBRYYA2,Upper Nyack,NY,,,United States,475.0,2024-07-14,1.0
001PY00000ffBRaYAM,Delmar,NY,,,United States,130.0,2024-05-21,1.0
001PY00000ffBRiYAM,Yonkers,NY,,,United States,70.0,2022-06-24,0.0
001PY00000ffBRmYAM,Chappaqua,NY,,,United States,2150.0,2025-10-09,2.0
001PY00000ffBRnYAM,New York,NY,,,United States,200.0,2023-05-02,0.0
001PY00000ffBRrYAM,Pearl River,NY,,,United States,95.0,2022-08-23,0.0
001PY00000ffBRxYAM,New York,NY,,,United States,781.0,2022-05-20,0.0
001PY00000ffBSAYA2,New Paltz,NY,,,United States,423.95,2024-12-27,1.0
001PY00000ffBSBYA2,Accord,NY,,,United States,75.0,2022-07-01,0.0
001PY00000ffBSEYA2,Port Ewen,NY,,,United States,545.0,2024-08-07,1.0
001PY00000ffBSOYA2,Fort Myers,FL,,,United States,207.5,2021-04-01,0.0
001PY00000ffBSSYA2,New Paltz,NY,,,United States,350.0,2022-12-31,0.0
001PY00000ffBSTYA2,Pine Bush,NY,,,United States,460.0,2025-10-12,19.0
001PY00000ffBSVYA2,Ossining,NY,,,United States,510.0,2025-02-27,1.0
001PY00000ffBSZYA2,Poughkeepsie,NY,,,United States,35.0,2025-04-24,2.0
001PY00000ffBScYAM,Lewes,DE,,,United States,25.0,2022-12-30,0.0
001PY00000ffBSjYAM,Woodstock,NY,,,United States,210.0,2020-12-31,0.0
001PY00000ffBStYAM,New York,NY,,,United States,40.0,2023-05-16,0.0
001PY00000ffBSyYAM,Ossining,NY,,,United States,175.0,2020-04-06,0.0
001PY00000ffBb4YAE,Sleepy Hollow,NY,,,United States,475.0,2024-12-27,1.0
001PY00000ffBbAYAU,Niagara Falls,NY,,,United States,160.5,2024-06-11,1.0
001PY00000ffBbHYAU,Allendale,NJ,,,United States,1100.0,2022-12-29,0.0
001PY00000ffBbIYAU,Irvington,NY,,,United States,225.0,2020-06-23,0.0
001PY00000ffBbJYAU,Croton-on-Hudson,NY,,,United States,750.0,2024-12-31,1.0
001PY00000ffBbLYAU,Hudson,NY,,,United States,450.0,2021-09-13,0.0
001PY00000ffBbMYAU,Dobbs Ferry,NY,,,United States,305.0,2021-12-27,0.0
001PY00000ffBbPYAU,Rensselaerville,NY,,,United States,680.0,2025-10-05,17.0
001PY00000ffBbQYAU,New York,NY,,,United States,965.0,2025-10-02,2.0
001PY00000ffBbSYAU,Tarrytown,NY,,,United States,565.0,2024-12-20,1.0
001PY00000ffBbXYAU,Tarrytown,NY,,,United States,90.0,2024-12-29,1.0
001PY00000ffBbYYAU,Rensselaer,NY,,,United States,351.81,2021-11-30,0.0
001PY00000ffBbZYAU,Astoria,NY,,,United States,250.0,2021-12-31,0.0
001PY00000ffBbaYAE,New York,NY,,,United States,160.0,2024-12-31,1.0
001PY00000ffBbbYAE,Hyde Park,NY,,,United States,460.0,2022-12-20,0.0
001PY00000ffBbcYAE,Brookline,MA,,,United States,160.0,2024-07-06,1.0
001PY00000ffBbhYAE,Highland,NY,,,United States,1320.0,2025-05-20,3.0
001PY00000ffBbkYAE,New York,NY,,,United States,50.0,2021-10-12,0.0
001PY00000ffBbqYAE,Valatie,NY,,,United States,15.0,2024-04-22,1.0
001PY00000ffBbrYAE,Cold Spring,NY,,,United States,1241.28,2021-06-03,0.0
001PY00000ffBbwYAE,Rhinebeck,NY,,,United States,427.28,2025-07-04,3.0
001PY00000ffBc6YAE,New York,NY,,,United States,76.81,2023-04-02,0.0
001PY00000ffBc7YAE,Montclair,NJ,,,United States,105.0,2020-09-17,0.0
001PY00000ffBcBYAU,Yonkers,NY,,,United States,100.0,2020-12-31,0.0
001PY00000ffBcCYAU,New York,NY,,,United States,3000.0,2023-12-29,0.0
001PY00000ffBcHYAU,New Paltz,NY,,,United States,655.0,2025-10-02,19.0
001PY00000ffBcKYAU,High Falls,NY,,,United States,115.9,2023-11-16,0.0
001PY00000ffBeKYAU,Yonkers,NY,,,United States,20.0,2020-01-22,0.0
001PY00000ffBeMYAU,Gardiner,NY,,,United States,52.5,2025-05-16,1.0
001PY00000ffBeUYAU,Warren,NJ,,,United States,50.0,2020-01-22,0.0
001PY00000ffBf7YAE,Cortlandt Manor,NY,,,United States,731.91,2025-05-14,1.0
001PY00000ffBfCYAU,New York,NY,,,United States,100.0,2020-06-29,0.0
001PY00000ffBfFYAU,Brooklyn,NY,,,United States,765.9,2023-02-24,0.0
001PY00000ffBfIYAU,New York,NY,,,United States,170.0,2023-07-01,0.0
001PY00000ffBfOYAU,Athens,NY,,,United States,1521.58,2025-09-22,17.0
001PY00000ffBfVYAU,Walden,NY,,,United States,150.0,2020-12-31,0.0
001PY00000ffBfcYAE,Croton-on-Hudson,NY,,,United States,655.0,2024-10-03,2.0
001PY00000ffBfdYAE,Croton-on-Hudson,NY,,,United States,80.5,2022-04-19,0.0
001PY00000ffBffYAE,Washington,DC,,,United States,4135.0,2024-09-23,1.0
001PY00000ffBflYAE,,,,,United States,2950.0,2022-12-21,0.0
001PY00000ffBhSYAU,Saugerties,NY,,,United States,2050.0,2024-12-13,1.0
001PY00000ffBhTYAU,Stone Ridge,NY,,,United States,735.74,2025-05-16,4.0
001PY00000ffBhUYAU,White Plains,NY,,,United States,1820.0,2025-09-30,18.0
001PY00000ffBhXYAU,new york,NY,,,United States,640.0,2024-12-02,1.0
001PY00000ffBhYYAU,Tarrytown,NY,,,United States,3590.0,2025-10-01,21.0
001PY00000ffBhaYAE,Mahopac,NY,,,United States,361.25,2025-05-15,2.0
001PY00000ffBhgYAE,Chappaqua,NY,,,United States,3200.0,2025-10-10,19.0
001PY00000ffBhhYAE,Princeton Junction,NJ,,,United States,135.6,2022-05-17,0.0
001PY00000ffBhjYAE,New York,NY,,,United States,390.0,2020-06-11,0.0
001PY00000ffBhkYAE,New York,NY,,,United States,10.0,2020-10-30,0.0
001PY00000ffBhoYAE,New York,NY,,,United States,185.0,2025-05-13,2.0
001PY00000ffBhpYAE,Tarrytown,NY,,,United States,401.81,2024-12-03,1.0
001PY00000ffBhtYAE,Charlottesville,VA,,,United States,152.23,2022-05-17,0.0
001PY00000ffBhuYAE,New York,NY,,,United States,350.0,2022-04-25,0.0
001PY00000ffBhvYAE,Washington,DC,,,United States,1337.56,2025-05-23,1.0
001PY00000ffBhxYAE,Hyde Park,NY,,,United States,240.0,2023-11-29,0.0
001PY00000ffBhzYAE,Scarsdale,NY,,,United States,96.3,2022-12-31,0.0
001PY00000ffBi0YAE,Stony Point,NY,,,United States,2000.0,2025-01-24,1.0
001PY00000ffBi4YAE,Brewster,NY,,,United States,735.0,2024-05-06,1.0
001PY00000ffBiCYAU,Philadelphia,PA,,,United States,3700.0,2025-03-18,1.0
001PY00000ffBiDYAU,Laramie,WY,,,United States,660.0,2025-10-09,19.0
001PY00000ffBiIYAU,Newburgh,NY,,,United States,15.0,2022-08-08,0.0
001PY00000ffBiMYAU,Bronxville,NY,,,United States,965.0,2025-07-01,2.0
001PY00000ffBiQYAU,Saugerties,NY,,,United States,40.0,2024-07-25,1.0
001PY00000ffBiTYAU,Cortlandt Manor,NY,,,United States,703.62,2024-11-10,1.0
001PY00000ffBiaYAE,Garrison,NY,,,United States,20.0,2020-10-29,0.0
001PY00000ffBibYAE,Germantown,NY,,,United States,1680.0,2025-09-26,1.0
001PY00000ffBieYAE,Saugerties,NY,,,United States,25.0,2022-06-14,0.0
001PY00000ffBijYAE,Hastings-on-Hudson,NY,,,United States,5.0,2023-04-28,0.0
001PY00000ffBioYAE,Bayside,NY,,,United States,95.0,2024-09-16,2.0
001PY00000ffBiqYAE,Poughkeepsie,NY,,,United States,20.25,2021-05-17,0.0
001PY00000ffBiwYAE,Brooklyn,NY,,,United States,120.54,2024-12-31,1.0
001PY00000ffBj9YAE,Poughkeepsie,NY,,,United States,675.0,2022-02-20,0.0
001PY00000ffBjBYAU,New York,NY,,,United States,205.0,2024-12-31,1.0
001PY00000ffBsnYAE,Hastings-on-Hudson,NY,,,United States,1125.0,2025-04-01,13.0
001PY00000ffBspYAE,White Plains,NY,,,United States,355.0,2021-10-01,0.0
001PY00000ffBsxYAE,Little Falls,NJ,,,United States,70.0,2025-05-16,1.0
001PY00000ffBsyYAE,Closter,NJ,,,United States,170.0,2025-05-15,1.0
001PY00000ffBtGYAU,Ada,MI,,,United States,70.0,2022-05-17,0.0
001PY00000ffBtQYAU,Cold Spring,NY,,,United States,110.0,2022-05-17,0.0
001PY00000ffBtUYAU,New York,NY,,,United States,170.0,2025-05-13,1.0
001PY00000ffBtVYAU,New York,NY,,,United States,160.0,2023-05-16,0.0
001PY00000ffBtWYAU,Staten Island,NY,,,United States,71.81,2022-05-29,0.0
001PY00000ffBtcYAE,Bronx,NY,,,United States,275.0,2023-12-29,0.0
001PY00000ffBteYAE,New York,NY,,,United States,70.0,2025-05-13,1.0
001PY00000ffBtgYAE,Harrison,NY,,,United States,438.26,2023-05-16,0.0
001PY00000ffBtkYAE,New York,NY,,,United States,70.0,2024-05-14,1.0
001PY00000ffBtnYAE,Montclair,NJ,,,United States,230.0,2025-05-13,4.0
001PY00000ffBtxYAE,Wilton,CT,,,United States,120.0,2023-05-16,0.0
001PY00000ffBu0YAE,Stamford,CT,,,United States,60.0,2020-10-08,0.0
001PY00000ffBu1YAE,New York,NY,,,United States,70.0,2022-05-17,0.0
001PY00000ffBu2YAE,,,,,United States,80.0,2024-05-15,1.0
001PY00000ffBu3YAE,Brooklyn,NY,,,United States,150.0,2025-05-15,1.0
001PY00000ffBu5YAE,Boonton,NJ,,,United States,80.0,2022-05-17,0.0
001PY00000ffBxkYAE,Oakland,NJ,,,United States,110.0,2025-05-13,1.0
001PY00000ffBxnYAE,Brooklyn,NY,,,United States,230.0,2025-05-16,2.0
001PY00000ffBy9YAE,New York,NY,,,United States,50.0,2020-12-29,0.0
001PY00000ffByBYAU,New York,NY,,,United States,80.0,2025-05-13,1.0
001PY00000ffByCYAU,New York,NY,,,United States,110.0,2022-05-17,0.0
001PY00000ffByNYAU,Lebanon,NJ,,,United States,250.0,2023-05-16,0.0
001PY00000ffByVYAU,New York,NY,,,United States,390.59,2025-04-06,3.0
001PY00000ffBydYAE,Woodside,NY,,,United States,80.0,2025-05-13,1.0
001PY00000ffByoYAE,Ossining,NY,,,United States,210.0,2025-05-13,2.0
001PY00000ffBypYAE,White Plains,NY,,,United States,70.0,2021-10-01,0.0
001PY00000ffByqYAE,Pomona,NY,,,United States,220.0,2025-05-13,1.0
001PY00000ffBysYAE,Tarrytown,NY,,,United States,450.0,2024-07-09,1.0
001PY00000ffBzEYAU,New York,NY,,,United States,25.0,2023-10-23,0.0
001PY00000ffBzKYAU,Fishkill,NY,,,United States,70.0,2022-02-06,0.0
001PY00000ffC0gYAE,Brooklyn,NY,,,United States,25.0,2022-05-17,0.0
001PY00000ffC0lYAE,Orangeburg,NY,,,United States,50.0,2021-04-22,0.0
001PY00000ffC0pYAE,Cold Spring,NY,,,United States,402.69,2023-01-30,0.0
001PY00000ffC0qYAE,New York,NY,,,United States,500.0,2024-11-11,1.0
001PY00000ffC5eYAE,Putnam Valley,NY,,,United States,65.0,2025-01-25,1.0
001PY00000ffC5tYAE,New Windsor,NY,,,United States,150.0,2025-03-27,2.0
001PY00000ffC6IYAU,Peekskill,NY,,,United States,45.25,2023-10-05,0.0
001PY00000ffC6SYAU,Garrison,NY,,,United States,25.0,2021-04-23,0.0
001PY00000ffC6TYAU,New York,NY,,,United States,10.3,2025-06-26,1.0
001PY00000ffC6hYAE,Hartsdale,NY,,,United States,140.0,2021-01-15,0.0
001PY00000ffC6iYAE,Tappan,NY,,,United States,25.0,2021-12-31,0.0
001PY00000ffC7FYAU,Durham,NC,,,United States,375.0,2024-12-31,1.0
001PY00000ffC7OYAU,Kingston,NY,,,United States,40.0,2020-10-29,0.0
001PY00000ffC7PYAU,Cortlandt Manor,NY,,,United States,26.03,2022-04-24,0.0
001PY00000ffC7TYAU,Newburgh,NY,,,United States,223.16,2023-02-06,0.0
001PY00000ffC7VYAU,Newburgh,NY,,,United States,480.21,2025-05-15,2.0
001PY00000ffC7pYAE,New York,NY,,,United States,10.0,2020-07-22,0.0
001PY00000ffC89YAE,Dumont,NJ,,,United States,445.38,2023-06-13,0.0
001PY00000ffC8BYAU,Catskill,NY,,,United States,320.51,2021-06-07,0.0
001PY00000ffC8EYAU,Garrison,NY,,,United States,70.0,2021-12-18,0.0
001PY00000ffC8HYAU,New York,NY,,,United States,100.0,2020-09-28,0.0
001PY00000ffC8JYAU,Brooklyn,NY,,,United States,1085.0,2022-10-10,0.0
001PY00000ffC8KYAU,,,,,United States,70.0,2023-05-16,0.0
001PY00000ffC8LYAU,,,,,United States,190.0,2025-05-13,2.0
001PY00000ffC8MYAU,,,,,United States,150.0,2025-05-13,2.0
001PY00000ffC8NYAU,Palisades,NY,,,United States,6050.0,2025-10-08,19.0
001PY00000ffC8UYAU,Haworth,NJ,,,United States,150.25,2024-12-30,1.0
001PY00000ffC8VYAU,West Nyack,NY,,,United States,2500.0,2021-12-14,0.0
001PY00000ffC8WYAU,Beacon,NY,,,United States,136.02,2020-10-19,0.0
001PY00000ffC8aYAE,Houston,TX,,,United States,950.0,2023-10-05,0.0
001PY00000ffC8dYAE,Ulster Park,NY,,,United States,180.0,2020-03-02,0.0
001PY00000ffC8nYAE,Kingston,NY,,,United States,124.14,2022-06-17,0.0
001PY00000ffC9CYAU,Rhinebeck,NY,,,United States,5000.0,2024-04-15,1.0
001PY00000ffC9EYAU,New York,NY,,,United States,50.0,2020-05-03,0.0
001PY00000ffC9FYAU,Brooklyn,NY,,,United States,1400.0,2025-09-22,12.0
001PY00000ffC9HYAU,Bearsville,NY,,,United States,3500.0,2024-12-26,1.0
001PY00000ffC9KYAU,New Paltz,NY,,,United States,130.0,2024-04-16,1.0
001PY00000ffC9LYAU,New Paltz,NY,,,United States,25.0,2022-06-16,0.0
001PY00000ffC9NYAU,Rhinebeck,NY,,,United States,403.81,2021-05-17,0.0
001PY00000ffC9XYAU,Grandview,NY,,,United States,2500.0,2023-07-24,0.0
001PY00000ffC9aYAE,Bronx,NY,,,United States,35.0,2023-06-19,0.0
001PY00000ffC9dYAE,Ancram,NY,,,United States,100.0,2020-10-13,0.0
001PY00000ffC9eYAE,,,,,United States,200.0,2020-01-30,0.0
001PY00000ffC9hYAE,New York,NY,,,United States,2017.5,2024-05-08,2.0
001PY00000ffC9pYAE,Albany,NY,,,United States,20.5,2021-05-17,0.0
001PY00000ffC9rYAE,Millbrook,NY,,,United States,570.0,2023-10-06,0.0
001PY00000ffC9wYAE,Sunnyside,NY,,,United States,50.0,2020-12-08,0.0
001PY00000ffC9zYAE,Kingston,NY,,,United States,25.0,2020-06-16,0.0
001PY00000ffCA3YAM,Niagara Falls,NY,,,United States,380.0,2023-01-05,0.0
001PY00000ffCA6YAM,Nyack,NY,,,United States,200.0,2023-03-13,0.0
001PY00000ffCABYA2,Tuxedo Park,NY,,,United States,1400.0,2021-01-15,0.0
001PY00000ffCADYA2,Cold Spring,NY,,,United States,188.63,2023-06-12,0.0
001PY00000ffCDhYAM,Smithtown,NY,,,United States,15.0,2020-06-19,0.0
001PY00000ffCDiYAM,Newark,NY,,,United States,25.0,2021-08-03,0.0
001PY00000ffCDkYAM,New Paltz,NY,,,United States,6876.5,2025-09-27,21.0
001PY00000ffCDpYAM,Bronx,NY,,,United States,50.0,2021-08-24,0.0
001PY00000ffCE6YAM,Brooklyn,NY,,,United States,1080.0,2020-07-14,0.0
001PY00000ffCE7YAM,Rhinebeck,NY,,,United States,1535.0,2024-12-27,1.0
001PY00000ffCEQYA2,Stuyversant,NY,,,United States,250.0,2020-05-05,0.0
001PY00000ffCERYA2,Germantown,NY,,,United States,50.0,2022-12-31,0.0
001PY00000ffCEbYAM,Chatham,NY,,,United States,185.0,2023-03-04,0.0
001PY00000ffCEhYAM,Salisbury Mills,NY,,,United States,86.58,2023-06-13,0.0
001PY00000ffCExYAM,New York,NY,,,United States,500.0,2024-12-16,1.0
001PY00000ffCFHYA2,Ossining,NY,,,United States,365.0,2023-06-12,0.0
001PY00000ffCFKYA2,Athens,NY,,,United States,20.0,2020-05-05,0.0
001PY00000ffCFWYA2,Wappingers Falls,NY,,,United States,25.9,2023-04-19,0.0
001PY00000ffCFYYA2,Ossining,NY,,,United States,100.0,2023-04-29,0.0
001PY00000ffCFvYAM,Wappingers Falls,NY,,,United States,345.0,2025-10-14,3.0
001PY00000ffCGdYAM,New York,NY,,,United States,25.0,2021-12-29,0.0
001PY00000ffCGiYAM,Warren,NJ,,,United States,170336.27,2025-10-03,12.0
001PY00000ffCLqYAM,Yonkers,NY,,,United States,50.0,2021-10-01,0.0
001PY00000ffCMrYAM,Congers,NY,,,United States,425.0,2024-02-20,0.0
001PY00000ffCMvYAM,Bronx,NY,,,United States,60.0,2022-12-28,0.0
001PY00000ffCMwYAM,Ossining,NY,,,United States,170.0,2020-12-01,0.0
001PY00000ffCMxYAM,New York,NY,,,United States,6340.0,2024-12-03,3.0
001PY00000ffCMzYAM,Piermont,NY,,,United States,161.0,2023-03-08,0.0
001PY00000ffCN2YAM,Garrison,NY,,,United States,485.75,2021-12-30,0.0
001PY00000ffCN6YAM,Woodside,NY,,,United States,600.0,2025-04-13,11.0
001PY00000ffCNBYA2,Hastings-on-Hudson,NY,,,United States,150.0,2020-12-31,0.0
001PY00000ffCNHYA2,Tarrytown,NY,,,United States,655.0,2025-01-24,1.0
001PY00000ffCNJYA2,NY,NY,,,United States,35.0,2020-05-27,0.0
001PY00000ffCNNYA2,Yonkers,NY,,,United States,700.0,2023-09-27,0.0
001PY00000ffCNOYA2,New York,NY,,,United States,60.0,2023-04-22,0.0
001PY00000ffCQdYAM,Bridport,VT,,,United States,550.0,2024-07-09,1.0
001PY00000ffCQgYAM,Malden,NY,,,United States,666.0,2025-10-21,15.0
001PY00000ffCQiYAM,New York,NY,,,United States,25.0,2021-04-22,0.0
001PY00000ffCQkYAM,New York,NY,,,United States,165.0,2025-05-20,2.0
001PY00000ffCQlYAM,Greenwich,CT,,,United States,370.0,2020-09-01,0.0
001PY00000ffCQmYAM,Piermont,NY,,,United States,505.0,2024-12-31,1.0
001PY00000ffCQtYAM,Mt. Kisco,NY,,,United States,1000.0,2021-11-30,0.0
001PY00000ffCR7YAM,Suffern,NY,,,United States,400.0,2024-12-06,1.0
001PY00000ffCRUYA2,New York,NY,,,United States,19000.0,2024-12-03,1.0
001PY00000ffCRXYA2,New York,NY,,,United States,2225.0,2024-02-29,0.0
001PY00000ffCReYAM,New York,NY,,,United States,191.8,2023-04-14,0.0
001PY00000ffCRjYAM,Brooklyn,NY,,,United States,100.0,2025-04-24,5.0
001PY00000ffCRkYAM,South Richmond Hill,NY,,,United States,10.0,2021-06-15,0.0
001PY00000ffCRmYAM,Monroe,NY,,,United States,48.0,2023-06-13,0.0
001PY00000ffCRnYAM,Ossining,NY,,,United States,25.0,2023-04-04,0.0
001PY00000ffCRoYAM,Sleepy Hollow,NY,,,United States,1206.56,2025-10-07,3.0
001PY00000ffCRzYAM,,NY,,,United States,50.0,2022-12-31,0.0
001PY00000ffCS1YAM,West Sand Lake,NY,,,United States,100.0,2022-12-17,0.0
001PY00000ffCS4YAM,New York,NY,,,United States,400.01,2025-04-01,2.0
001PY00000ffCSBYA2,Cornwall-on-Hudson,NY,,,United States,396.25,2024-12-31,1.0
001PY00000ffCSCYA2,Branford,CT,,,United States,70.0,2022-01-24,0.0
001PY00000ffCSKYA2,White Plains,NY,,,United States,74.99,2020-02-22,0.0
001PY00000ffCSNYA2,Ossining,NY,,,United States,100.0,2020-03-10,0.0
001PY00000ffCSOYA2,Croton-on-Hudson,NY,,,United States,200.0,2022-06-27,0.0
001PY00000ffCSSYA2,Saugerties,NY,,,United States,50.0,2020-12-31,0.0
001PY00000ffCSTYA2,Tuckahoe,NY,,,United States,60.0,2024-12-31,1.0
001PY00000ffCSWYA2,Jersey City,NJ,,,United States,100.0,2020-05-04,0.0
001PY00000ffCSpYAM,Asbury Park,NJ,,,United States,5.0,2022-06-30,0.0
001PY00000ffCSqYAM,Hartford,CT,,,United States,35.0,2022-06-15,0.0
001PY00000ffCSrYAM,Cornwall,NY,,,United States,103.63,2023-05-30,0.0
001PY00000ffCSvYAM,Nanuet,NY,,,United States,70.0,2023-01-13,0.0
001PY00000ffCSwYAM,Putnam Valley,NY,,,United States,15.0,2023-05-04,0.0
001PY00000ffCT0YAM,Kinderhook,NY,,,United States,350.0,2025-10-14,2.0
001PY00000ffCT1YAM,Wappingers Falls,NY,,,United States,52.35,2023-04-16,0.0
001PY00000ffCT7YAM,Salisbury Mills,NY,,,United States,10.0,2022-04-20,0.0
001PY00000ffCT9YAM,Newburgh,NY,,,United States,25.0,2021-06-16,0.0
001PY00000ffCTAYA2,New York,NY,,,United States,75.0,2024-12-13,1.0
001PY00000ffCTCYA2,Waterford,NY,,,United States,51.97,2022-11-29,0.0
001PY00000ffCTNYA2,Newburgh,NY,,,United States,60.0,2022-11-30,0.0
001PY00000ffCXGYA2,Highlands,NJ,,,United States,940.0,2025-10-09,18.0
001PY00000ffCXJYA2,Croton-on-Hudson,NY,,,United States,85.0,2023-03-16,0.0
001PY00000ffCXKYA2,New York,NY,,,United States,325.0,2024-12-29,1.0
001PY00000ffCXPYA2,Dobbs Ferry,NY,,,United States,126.53,2023-04-01,0.0
001PY00000ffCXVYA2,Averill Park,NY,,,United States,100.0,2020-12-31,0.0
001PY00000ffCXXYA2,Kinderhook,NY,,,United States,425.0,2023-06-19,0.0
001PY00000ffCXZYA2,Hastings-on-Hudson,NY,,,United States,20.0,2023-03-12,0.0
001PY00000ffCXkYAM,Cohoes,NY,,,United States,100.0,2023-11-28,0.0
001PY00000ffCXtYAM,Milton,NY,,,,507.5,2025-10-07,1.0
001PY00000ffCXvYAM,Croton-on-Hudson,NY,,,United States,80.0,2024-11-14,3.0
001PY00000ffCXxYAM,Hudson,NY,,,United States,439.0,2023-09-06,0.0
001PY00000ffCY5YAM,Edgewater,NJ,,,United States,85.0,2020-12-01,0.0
001PY00000ffCY7YAM,Brooklyn,NY,,,United States,100.0,2024-12-03,1.0
001PY00000ffCY8YAM,Poughkeepsie,NY,,,United States,21.04,2023-09-28,0.0
001PY00000ffCYFYA2,Hillsdale,NY,,,United States,100.0,2021-03-02,0.0
001PY00000ffCYHYA2,Scarsdale,NY,,,United States,275.0,2023-12-06,0.0
001PY00000ffCYOYA2,Reston,VA,,,United States,225.0,2021-11-04,0.0
001PY00000ffCYWYA2,Hastings-on-Hudson,NY,,,United States,200.0,2020-12-31,0.0
001PY00000ffCYZYA2,Tivoli,NY,,,United States,150.0,2020-12-01,0.0
001PY00000ffCYcYAM,Irvington,NY,,,United States,1790.0,2025-10-10,18.0
001PY00000ffCYhYAM,Brooklyn,NY,,,United States,150.0,2024-04-29,1.0
001PY00000ffCYiYAM,Monroe,NY,,,United States,230.0,2025-07-14,2.0
001PY00000ffCYnYAM,Nyack,NY,,,United States,45.0,2023-10-17,0.0
001PY00000ffCYpYAM,orangeburg,NY,,,United States,85.0,2024-07-25,1.0
001PY00000ffCYuYAM,Rhinebeck,NY,,,United States,80.0,2023-03-27,0.0
001PY00000ffCYvYAM,White Plains,NY,,,United States,80.0,2024-05-15,1.0
001PY00000ffCZ6YAM,Rhinebeck,NY,,,United States,35.0,2022-10-27,0.0
001PY00000ffCZDYA2,Brooklyn,NY,,,United States,30.0,2020-06-29,0.0
001PY00000ffCZLYA2,Dobbs Ferry,NY,,,United States,100.0,2023-09-30,0.0
001PY00000ffCZNYA2,Jersey City,NJ,,,United States,150.0,2024-11-26,1.0
001PY00000ffCZSYA2,Catskill,NY,,,United States,40.0,2020-06-10,0.0
001PY00000ffCZUYA2,Orangeburg,NY,,,United States,30.0,2020-12-01,0.0
001PY00000ffCZeYAM,Ossining,NY,,,United States,100.0,2022-06-27,0.0
001PY00000ffCZkYAM,KINGSTON,NY,,,United States,152.5,2020-12-01,0.0
001PY00000ffCZsYAM,Briarcliff Manor,NY,,,United States,340.0,2024-11-26,2.0
001PY00000ffCa0YAE,Nyack,NY,,,United States,100.0,2022-04-08,0.0
001PY00000ffCaAYAU,Kingston,NY,,,United States,2300.0,2024-11-30,1.0
001PY00000ffCaBYAU,Ossining,NY,,,United States,395.0,2022-07-22,0.0
001PY00000ffCaEYAU,Nyack,NY,,,United States,1400.0,2024-12-29,1.0
001PY00000ffCf9YAE,New York,NY,,,United States,720.0,2025-09-22,19.0
001PY00000ffCfAYAU,Staatsburg,NY,,,United States,215.0,2025-01-17,2.0
001PY00000ffCfCYAU,West Park,NY,,,United States,1776.76,2024-05-24,1.0
001PY00000ffCfHYAU,Brooklyn,NY,,,United States,341.5,2025-09-30,2.0
001PY00000ffCfMYAU,New York,NY,,,United States,75.0,2021-04-26,0.0
001PY00000ffCfNYAU,Santa Monica,CA,,,United States,15.0,2020-12-22,0.0
001PY00000ffCfPYAU,New Rochelle,NY,,,United States,160.0,2023-03-09,0.0
001PY00000ffCfRYAU,Surfside,FL,,,United States,40.0,2020-09-24,0.0
001PY00000ffCfSYAU,Brooklyn,NY,,,United States,303.95,2023-02-14,0.0
001PY00000ffCfVYAU,Pine Bush,NY,,,United States,30.0,2024-12-06,1.0
001PY00000ffCfYYAU,Ossining,NY,,,United States,50.0,2022-04-07,0.0
001PY00000ffCfcYAE,Poughkeepsie,NY,,,United States,415.0,2025-09-27,17.0
001PY00000ffCfmYAE,Rhinecliff,NY,,,United States,260.0,2023-04-14,0.0
001PY00000ffCgNYAU,Haverstraw,NY,,,United States,35.0,2020-12-31,0.0
001PY00000ffCgOYAU,Staten Island,NY,,,United States,35.0,2022-04-25,0.0
001PY00000ffCgPYAU,Brooklyn,NY,,,United States,150.0,2021-12-31,0.0
001PY00000ffCgQYAU,Brooklyn,NY,,,United States,50.0,2025-01-20,1.0
001PY00000ffCgWYAU,Hastings-on-Hudson,NY,,,United States,90.0,2022-02-09,0.0
001PY00000ffCgYYAU,Nanuet,NY,,,United States,870.0,2025-08-12,5.0
001PY00000ffCghYAE,Saratoga Springs,NY,,,United States,255.0,2024-09-16,1.0
001PY00000ffCgiYAE,Newburgh,NY,,,United States,130.98,2024-12-23,1.0
001PY00000ffCglYAE,Ossining,NY,,,United States,350.0,2020-12-13,0.0
001PY00000ffCgmYAE,Brooklyn,NY,,,United States,50.0,2023-12-31,0.0
001PY00000ffCgnYAE,Brewster,NY,,,United States,315.0,2025-07-03,1.0
001PY00000ffCgrYAE,Sleepy Hollow,NY,,,United States,1975.0,2023-12-29,0.0
001PY00000ffClbYAE,Bronx,NY,,,United States,55.0,2021-08-24,0.0
001PY00000ffCljYAE,Poughkeepsie,NY,,,United States,234.38,2025-06-24,2.0
001PY00000ffClmYAE,Bronxville,NY,,,United States,3500.0,2024-12-06,1.0
001PY00000ffClnYAE,Nyack,NY,,,United States,151.5,2025-08-27,2.0
001PY00000ffCloYAE,Cornwall-on-Hudson,NY,,,United States,137.5,2020-12-01,0.0
001PY00000ffClqYAE,Kingston,NY,,,United States,60.0,2021-06-16,0.0
001PY00000ffClrYAE,New York City,NY,,,United States,100.0,2020-11-30,0.0
